COUNTYNS,ST,COUNTY,YEAR,MRD,CLR,RATE
01671513,GA,Glynn,1989,10,0,0
01671513,GA,Glynn,1990,11,0,0
01671513,GA,Glynn,1991,6,3,0.5
01671513,GA,Glynn,1991,6,6,1
01671513,GA,Glynn,1992,7,7,1
01671513,GA,Glynn,1993,7,4,0.571428571
01671513,GA,Glynn,1993,3,2,0.666666667
01671513,GA,Glynn,1994,2,2,1
01671513,GA,Glynn,1995,4,2,0.5
01671513,GA,Glynn,1995,3,2,0.666666667
01671513,GA,Glynn,1996,1,1,1
01671513,GA,Glynn,1996,1,7,7
01671513,GA,Glynn,1997,1,1,1
01671513,GA,Glynn,1997,1,2,2
01671513,GA,Glynn,1998,3,1,0.333333333
01671513,GA,Glynn,1998,2,1,0.5
01671513,GA,Glynn,1999,2,0,0
01671513,GA,Glynn,2000,4,2,0.5
01671513,GA,Glynn,2001,1,0,0
01671513,GA,Glynn,2001,1,1,1
01671513,GA,Glynn,2002,3,3,1
01671513,GA,Glynn,2003,1,0,0
01671513,GA,Glynn,2004,2,0,0
01671513,GA,Glynn,2004,2,2,1
01671513,GA,Glynn,2005,2,2,1
01671513,GA,Glynn,2005,0,1,
01671513,GA,Glynn,2006,2,0,0
01671513,GA,Glynn,2006,2,1,0.5
01671513,GA,Glynn,2007,8,5,0.625
01671513,GA,Glynn,2007,10,10,1
01671513,GA,Glynn,2008,3,2,0.666666667
01671513,GA,Glynn,2008,1,1,1
01671513,GA,Glynn,2009,2,0,0
01671513,GA,Glynn,2009,14,14,1
01671513,GA,Glynn,2010,4,4,1
01671513,GA,Glynn,2011,2,1,0.5
01671513,GA,Glynn,2011,3,3,1
01671513,GA,Glynn,2012,4,1,0.25
01671513,GA,Glynn,2012,2,2,1
01671513,GA,Glynn,2013,3,2,0.666666667
01671513,GA,Glynn,2013,4,4,1
01671513,GA,Glynn,2014,5,5,1
01671513,GA,Glynn,2015,2,0,0
01671513,GA,Glynn,2016,3,1,0.333333333
01671513,GA,Glynn,2016,2,2,1
01671693,GA,Houston,1965,2,2,1
01671693,GA,Houston,1966,1,1,1
01671693,GA,Houston,1969,1,0,0
01671693,GA,Houston,1970,1,1,1
01671693,GA,Houston,1971,2,2,1
01671693,GA,Houston,1972,5,0,0
01671693,GA,Houston,1973,4,4,1
01671693,GA,Houston,1974,1,0,0
01671693,GA,Houston,1974,3,2,0.666666667
01671693,GA,Houston,1975,1,0,0
01671693,GA,Houston,1975,4,3,0.75
01671693,GA,Houston,1975,1,1,1
01671693,GA,Houston,1976,6,6,1
01671693,GA,Houston,1977,6,0,0
01671693,GA,Houston,1978,3,0,0
01671693,GA,Houston,1978,4,1,0.25
01671693,GA,Houston,1978,7,6,0.857142857
01671693,GA,Houston,1979,1,0,0
01671693,GA,Houston,1979,2,2,1
01671693,GA,Houston,1980,1,0,0
01671693,GA,Houston,1980,3,2,0.666666667
01671693,GA,Houston,1980,1,1,1
01671693,GA,Houston,1981,5,0,0
01671693,GA,Houston,1981,4,2,0.5
01671693,GA,Houston,1982,3,0,0
01671693,GA,Houston,1982,4,2,0.5
01671693,GA,Houston,1983,2,0,0
01671693,GA,Houston,1984,4,0,0
01671693,GA,Houston,1984,7,2,0.285714286
01671693,GA,Houston,1985,5,0,0
01671693,GA,Houston,1985,2,1,0.5
01671693,GA,Houston,1985,1,1,1
01671693,GA,Houston,1986,2,0,0
01671693,GA,Houston,1986,6,4,0.666666667
01671693,GA,Houston,1987,4,0,0
01671693,GA,Houston,1987,2,2,1
01671693,GA,Houston,1988,5,0,0
01671693,GA,Houston,1988,2,1,0.5
01671693,GA,Houston,1989,4,1,0.25
01671693,GA,Houston,1989,2,1,0.5
01671693,GA,Houston,1990,2,0,0
01671693,GA,Houston,1990,5,3,0.6
01671693,GA,Houston,1991,1,0,0
01671693,GA,Houston,1991,2,1,0.5
01671693,GA,Houston,1991,5,3,0.6
01671693,GA,Houston,1991,4,4,1
01671693,GA,Houston,1992,1,1,1
01671693,GA,Houston,1993,2,1,0.5
01671693,GA,Houston,1993,7,5,0.714285714
01671693,GA,Houston,1993,1,1,1
01671693,GA,Houston,1994,3,0,0
01671693,GA,Houston,1994,1,1,1
01671693,GA,Houston,1995,4,0,0
01671693,GA,Houston,1996,3,1,0.333333333
01671693,GA,Houston,1996,1,1,1
01671693,GA,Houston,1996,1,2,2
01671693,GA,Houston,1997,4,0,0
01671693,GA,Houston,1998,3,2,0.666666667
01671693,GA,Houston,1998,1,1,1
01671693,GA,Houston,1999,1,0,0
01671693,GA,Houston,1999,5,4,0.8
01671693,GA,Houston,2000,3,0,0
01671693,GA,Houston,2000,1,1,1
01671693,GA,Houston,2001,4,0,0
01671693,GA,Houston,2002,3,0,0
01671693,GA,Houston,2003,1,0,0
01671693,GA,Houston,2003,1,1,1
01671693,GA,Houston,2003,5,6,1.2
01671693,GA,Houston,2004,4,0,0
01671693,GA,Houston,2005,2,0,0
01671693,GA,Houston,2006,3,2,0.666666667
01671693,GA,Houston,2007,3,4,1.333333333
01671693,GA,Houston,2008,2,0,0
01671693,GA,Houston,2008,2,2,1
01671693,GA,Houston,2008,4,5,1.25
01671693,GA,Houston,2009,4,0,0
01671693,GA,Houston,2010,4,0,0
01671693,GA,Houston,2010,4,5,1.25
01671693,GA,Houston,2011,5,5,1
01671693,GA,Houston,2012,2,0,0
01671693,GA,Houston,2012,6,4,0.666666667
01671693,GA,Houston,2013,3,0,0
01671693,GA,Houston,2013,4,2,0.5
01671693,GA,Houston,2014,3,0,0
01671693,GA,Houston,2014,3,3,1
01671693,GA,Houston,2015,3,3,1
01671693,GA,Houston,2015,2,4,2
01671693,GA,Houston,2016,6,4,0.666666667
01671693,GA,Houston,2016,0,2,
01671894,GA,Henry,1973,7,5,0.714285714
01671894,GA,Henry,1974,9,4,0.444444444
01671894,GA,Henry,1975,2,2,1
01671894,GA,Henry,1976,2,1,0.5
01671894,GA,Henry,1976,1,1,1
01671894,GA,Henry,1977,2,0,0
01671894,GA,Henry,1978,6,2,0.333333333
01671894,GA,Henry,1979,2,1,0.5
01671894,GA,Henry,1980,5,1,0.2
01671894,GA,Henry,1980,1,1,1
01671894,GA,Henry,1981,2,0,0
01671894,GA,Henry,1982,7,0,0
01671894,GA,Henry,1983,1,0,0
01671894,GA,Henry,1984,1,0,0
01671894,GA,Henry,1985,2,0,0
01671894,GA,Henry,1986,2,0,0
01671894,GA,Henry,1986,1,1,1
01671894,GA,Henry,1987,3,2,0.666666667
01671894,GA,Henry,1988,5,1,0.2
01671894,GA,Henry,1988,1,1,1
01671894,GA,Henry,1989,4,0,0
01671894,GA,Henry,1990,6,0,0
01671894,GA,Henry,1992,1,0,0
01671894,GA,Henry,1992,1,1,1
01671894,GA,Henry,1993,2,0,0
01671894,GA,Henry,1993,1,1,1
01671894,GA,Henry,1994,1,1,1
01671894,GA,Henry,1994,2,3,1.5
01671894,GA,Henry,1995,6,4,0.666666667
01671894,GA,Henry,1996,2,1,0.5
01671894,GA,Henry,1997,2,1,0.5
01671894,GA,Henry,1998,3,2,0.666666667
01671894,GA,Henry,1999,9,7,0.777777778
01671894,GA,Henry,1999,1,1,1
01671894,GA,Henry,2000,1,0,0
01671894,GA,Henry,2001,1,1,1
01671894,GA,Henry,2002,1,1,1
01671894,GA,Henry,2003,2,0,0
01671894,GA,Henry,2004,3,0,0
01671894,GA,Henry,2005,1,1,1
01671894,GA,Henry,2006,3,0,0
01671894,GA,Henry,2006,2,1,0.5
01671894,GA,Henry,2007,2,0,0
01671894,GA,Henry,2008,3,2,0.666666667
01671894,GA,Henry,2008,1,1,1
01671894,GA,Henry,2009,4,4,1
01671894,GA,Henry,2010,6,4,0.666666667
01671894,GA,Henry,2011,5,4,0.8
01671894,GA,Henry,2012,5,4,0.8
01671894,GA,Henry,2013,2,1,0.5
01671894,GA,Henry,2013,5,4,0.8
01671894,GA,Henry,2014,3,2,0.666666667
01671894,GA,Henry,2015,6,4,0.666666667
01671894,GA,Henry,2016,1,0,0
01671894,GA,Henry,2016,7,7,1
01672039,GA,Bibb,1965,3,0,0
01672039,GA,Bibb,1965,19,18,0.947368421
01672039,GA,Bibb,1966,10,8,0.8
01672039,GA,Bibb,1967,32,30,0.9375
01672039,GA,Bibb,1968,32,30,0.9375
01672039,GA,Bibb,1969,26,25,0.961538462
01672039,GA,Bibb,1969,4,4,1
01672039,GA,Bibb,1970,21,19,0.904761905
01672039,GA,Bibb,1970,3,3,1
01672039,GA,Bibb,1971,5,4,0.8
01672039,GA,Bibb,1971,20,20,1
01672039,GA,Bibb,1972,20,19,0.95
01672039,GA,Bibb,1972,4,4,1
01672039,GA,Bibb,1973,8,7,0.875
01672039,GA,Bibb,1973,27,27,1
01672039,GA,Bibb,1974,7,6,0.857142857
01672039,GA,Bibb,1974,34,33,0.970588235
01672039,GA,Bibb,1975,2,1,0.5
01672039,GA,Bibb,1975,24,22,0.916666667
01672039,GA,Bibb,1976,29,20,0.689655172
01672039,GA,Bibb,1976,3,3,1
01672039,GA,Bibb,1977,20,15,0.75
01672039,GA,Bibb,1978,20,15,0.75
01672039,GA,Bibb,1978,3,3,1
01672039,GA,Bibb,1979,2,0,0
01672039,GA,Bibb,1979,23,19,0.826086957
01672039,GA,Bibb,1980,16,11,0.6875
01672039,GA,Bibb,1980,0,2,
01672039,GA,Bibb,1981,28,3,0.107142857
01672039,GA,Bibb,1981,2,2,1
01672039,GA,Bibb,1982,17,0,0
01672039,GA,Bibb,1982,1,1,1
01672039,GA,Bibb,1983,1,0,0
01672039,GA,Bibb,1983,22,17,0.772727273
01672039,GA,Bibb,1984,20,20,1
01672039,GA,Bibb,1985,2,1,0.5
01672039,GA,Bibb,1985,17,16,0.941176471
01672039,GA,Bibb,1986,3,2,0.666666667
01672039,GA,Bibb,1986,16,15,0.9375
01672039,GA,Bibb,1987,3,3,1
01672039,GA,Bibb,1987,14,15,1.071428571
01672039,GA,Bibb,1988,18,15,0.833333333
01672039,GA,Bibb,1988,3,3,1
01672039,GA,Bibb,1989,24,14,0.583333333
01672039,GA,Bibb,1989,2,2,1
01672039,GA,Bibb,1990,5,1,0.2
01672039,GA,Bibb,1990,21,20,0.952380952
01672039,GA,Bibb,1991,3,0,0
01672039,GA,Bibb,1991,32,8,0.25
01672039,GA,Bibb,1992,5,2,0.4
01672039,GA,Bibb,1992,36,18,0.5
01672039,GA,Bibb,1993,2,2,1
01672039,GA,Bibb,1993,20,21,1.05
01672039,GA,Bibb,1994,4,2,0.5
01672039,GA,Bibb,1994,31,32,1.032258065
01672039,GA,Bibb,1995,25,20,0.8
01672039,GA,Bibb,1995,1,1,1
01672039,GA,Bibb,1996,2,0,0
01672039,GA,Bibb,1996,18,14,0.777777778
01672039,GA,Bibb,1997,23,16,0.695652174
01672039,GA,Bibb,1998,1,0,0
01672039,GA,Bibb,1998,21,13,0.619047619
01672039,GA,Bibb,1999,28,0,0
01672039,GA,Bibb,1999,3,1,0.333333333
01672039,GA,Bibb,2000,1,0,0
01672039,GA,Bibb,2000,14,9,0.642857143
01672039,GA,Bibb,2001,3,2,0.666666667
01672039,GA,Bibb,2001,18,14,0.777777778
01672039,GA,Bibb,2002,16,19,1.1875
01672039,GA,Bibb,2003,18,13,0.722222222
01672039,GA,Bibb,2003,2,2,1
01672039,GA,Bibb,2004,2,0,0
01672039,GA,Bibb,2004,16,11,0.6875
01672039,GA,Bibb,2005,8,7,0.875
01672039,GA,Bibb,2005,20,19,0.95
01672039,GA,Bibb,2006,4,2,0.5
01672039,GA,Bibb,2006,12,11,0.916666667
01672039,GA,Bibb,2007,7,0,0
01672039,GA,Bibb,2007,22,12,0.545454545
01672039,GA,Bibb,2008,1,0,0
01672039,GA,Bibb,2008,21,13,0.619047619
01672039,GA,Bibb,2009,4,0,0
01672039,GA,Bibb,2009,18,19,1.055555556
01672039,GA,Bibb,2010,3,0,0
01672039,GA,Bibb,2010,22,14,0.636363636
01672039,GA,Bibb,2011,3,0,0
01672039,GA,Bibb,2011,13,8,0.615384615
01672039,GA,Bibb,2012,3,0,0
01672039,GA,Bibb,2012,21,20,0.952380952
01672039,GA,Bibb,2013,1,0,0
01672039,GA,Bibb,2013,18,17,0.944444444
01672039,GA,Bibb,2014,16,13,0.8125
01672039,GA,Bibb,2015,33,19,0.575757576
01672039,GA,Bibb,2016,15,4,0.266666667
01672399,GA,Clayton,1965,2,2,1
01672399,GA,Clayton,1966,1,1,1
01672399,GA,Clayton,1967,4,4,1
01672399,GA,Clayton,1968,2,2,1
01672399,GA,Clayton,1968,4,6,1.5
01672399,GA,Clayton,1969,3,3,1
01672399,GA,Clayton,1969,3,4,1.333333333
01672399,GA,Clayton,1970,1,0,0
01672399,GA,Clayton,1970,1,1,1
01672399,GA,Clayton,1971,6,2,0.333333333
01672399,GA,Clayton,1971,4,4,1
01672399,GA,Clayton,1972,1,1,1
01672399,GA,Clayton,1972,3,4,1.333333333
01672399,GA,Clayton,1973,2,2,1
01672399,GA,Clayton,1974,3,2,0.666666667
01672399,GA,Clayton,1974,2,2,1
01672399,GA,Clayton,1975,5,3,0.6
01672399,GA,Clayton,1975,4,5,1.25
01672399,GA,Clayton,1976,4,4,1
01672399,GA,Clayton,1977,3,0,0
01672399,GA,Clayton,1977,4,2,0.5
01672399,GA,Clayton,1978,7,3,0.428571429
01672399,GA,Clayton,1978,2,2,1
01672399,GA,Clayton,1979,8,5,0.625
01672399,GA,Clayton,1979,3,2,0.666666667
01672399,GA,Clayton,1980,4,2,0.5
01672399,GA,Clayton,1981,12,6,0.5
01672399,GA,Clayton,1981,1,2,2
01672399,GA,Clayton,1982,3,1,0.333333333
01672399,GA,Clayton,1982,8,3,0.375
01672399,GA,Clayton,1983,2,0,0
01672399,GA,Clayton,1983,5,2,0.4
01672399,GA,Clayton,1984,5,0,0
01672399,GA,Clayton,1985,1,0,0
01672399,GA,Clayton,1985,3,1,0.333333333
01672399,GA,Clayton,1985,3,4,1.333333333
01672399,GA,Clayton,1986,3,1,0.333333333
01672399,GA,Clayton,1986,2,2,1
01672399,GA,Clayton,1987,4,0,0
01672399,GA,Clayton,1987,8,1,0.125
01672399,GA,Clayton,1988,4,0,0
01672399,GA,Clayton,1988,6,4,0.666666667
01672399,GA,Clayton,1989,1,0,0
01672399,GA,Clayton,1989,7,1,0.142857143
01672399,GA,Clayton,1990,1,0,0
01672399,GA,Clayton,1990,9,3,0.333333333
01672399,GA,Clayton,1990,0,1,
01672399,GA,Clayton,1991,5,4,0.8
01672399,GA,Clayton,1991,2,2,1
01672399,GA,Clayton,1992,4,1,0.25
01672399,GA,Clayton,1992,12,7,0.583333333
01672399,GA,Clayton,1993,15,13,0.866666667
01672399,GA,Clayton,1993,1,1,1
01672399,GA,Clayton,1993,4,6,1.5
01672399,GA,Clayton,1994,8,5,0.625
01672399,GA,Clayton,1994,1,2,2
01672399,GA,Clayton,1995,3,0,0
01672399,GA,Clayton,1995,4,2,0.5
01672399,GA,Clayton,1995,2,2,1
01672399,GA,Clayton,1996,2,0,0
01672399,GA,Clayton,1996,4,4,1
01672399,GA,Clayton,1996,2,4,2
01672399,GA,Clayton,1997,1,0,0
01672399,GA,Clayton,1997,9,5,0.555555556
01672399,GA,Clayton,1997,2,2,1
01672399,GA,Clayton,1998,4,0,0
01672399,GA,Clayton,1998,9,3,0.333333333
01672399,GA,Clayton,1998,1,1,1
01672399,GA,Clayton,1999,1,1,1
01672399,GA,Clayton,1999,8,9,1.125
01672399,GA,Clayton,1999,0,3,
01672399,GA,Clayton,2000,2,1,0.5
01672399,GA,Clayton,2000,14,9,0.642857143
01672399,GA,Clayton,2000,6,4,0.666666667
01672399,GA,Clayton,2001,20,15,0.75
01672399,GA,Clayton,2001,2,2,1
01672399,GA,Clayton,2001,0,9,
01672399,GA,Clayton,2002,1,0,0
01672399,GA,Clayton,2002,2,1,0.5
01672399,GA,Clayton,2002,13,10,0.769230769
01672399,GA,Clayton,2003,20,9,0.45
01672399,GA,Clayton,2003,1,1,1
01672399,GA,Clayton,2004,4,0,0
01672399,GA,Clayton,2004,17,9,0.529411765
01672399,GA,Clayton,2004,0,1,
01672399,GA,Clayton,2005,22,9,0.409090909
01672399,GA,Clayton,2005,3,3,1
01672399,GA,Clayton,2005,2,10,5
01672399,GA,Clayton,2006,4,0,0
01672399,GA,Clayton,2006,34,25,0.735294118
01672399,GA,Clayton,2007,1,0,0
01672399,GA,Clayton,2007,35,18,0.514285714
01672399,GA,Clayton,2007,3,2,0.666666667
01672399,GA,Clayton,2007,6,8,1.333333333
01672399,GA,Clayton,2008,2,0,0
01672399,GA,Clayton,2008,2,1,0.5
01672399,GA,Clayton,2008,27,15,0.555555556
01672399,GA,Clayton,2009,17,8,0.470588235
01672399,GA,Clayton,2009,1,1,1
01672399,GA,Clayton,2010,3,0,0
01672399,GA,Clayton,2010,12,6,0.5
01672399,GA,Clayton,2011,1,0,0
01672399,GA,Clayton,2011,28,15,0.535714286
01672399,GA,Clayton,2012,24,16,0.666666667
01672399,GA,Clayton,2012,4,4,1
01672399,GA,Clayton,2013,30,18,0.6
01672399,GA,Clayton,2013,1,1,1
01672399,GA,Clayton,2013,0,1,
01672399,GA,Clayton,2014,2,0,0
01672399,GA,Clayton,2014,2,1,0.5
01672399,GA,Clayton,2014,21,14,0.666666667
01672399,GA,Clayton,2015,2,0,0
01672399,GA,Clayton,2015,22,11,0.5
01672399,GA,Clayton,2016,1,0,0
01672399,GA,Clayton,2016,39,12,0.307692308
01672399,GA,Clayton,2016,4,3,0.75
01672399,GA,Clayton,2016,4,4,1
01672699,GA,Clarke,1965,8,7,0.875
01672699,GA,Clarke,1966,4,4,1
01672699,GA,Clarke,1967,2,2,1
01672699,GA,Clarke,1968,4,4,1
01672699,GA,Clarke,1969,11,10,0.909090909
01672699,GA,Clarke,1970,5,6,1.2
01672699,GA,Clarke,1971,8,7,0.875
01672699,GA,Clarke,1972,6,4,0.666666667
01672699,GA,Clarke,1973,2,0,0
01672699,GA,Clarke,1973,12,11,0.916666667
01672699,GA,Clarke,1974,2,0,0
01672699,GA,Clarke,1974,9,9,1
01672699,GA,Clarke,1975,6,5,0.833333333
01672699,GA,Clarke,1976,6,5,0.833333333
01672699,GA,Clarke,1977,3,0,0
01672699,GA,Clarke,1977,3,3,1
01672699,GA,Clarke,1978,4,1,0.25
01672699,GA,Clarke,1978,7,5,0.714285714
01672699,GA,Clarke,1979,6,5,0.833333333
01672699,GA,Clarke,1980,7,3,0.428571429
01672699,GA,Clarke,1980,5,5,1
01672699,GA,Clarke,1981,3,0,0
01672699,GA,Clarke,1981,4,3,0.75
01672699,GA,Clarke,1982,1,0,0
01672699,GA,Clarke,1982,4,2,0.5
01672699,GA,Clarke,1982,1,1,1
01672699,GA,Clarke,1983,5,0,0
01672699,GA,Clarke,1983,3,2,0.666666667
01672699,GA,Clarke,1984,3,2,0.666666667
01672699,GA,Clarke,1984,0,1,
01672699,GA,Clarke,1985,1,0,0
01672699,GA,Clarke,1985,3,2,0.666666667
01672699,GA,Clarke,1986,2,0,0
01672699,GA,Clarke,1986,2,1,0.5
01672699,GA,Clarke,1987,7,0,0
01672699,GA,Clarke,1987,1,1,1
01672699,GA,Clarke,1988,2,0,0
01672699,GA,Clarke,1989,4,0,0
01672699,GA,Clarke,1989,7,4,0.571428571
01672699,GA,Clarke,1990,4,0,0
01672699,GA,Clarke,1990,3,2,0.666666667
01672699,GA,Clarke,1991,9,9,1
01672699,GA,Clarke,1992,11,6,0.545454545
01672699,GA,Clarke,1993,1,0,0
01672699,GA,Clarke,1993,13,6,0.461538462
01672699,GA,Clarke,1994,6,2,0.333333333
01672699,GA,Clarke,1995,10,6,0.6
01672699,GA,Clarke,1996,12,1,0.083333333
01672699,GA,Clarke,1997,7,0,0
01672699,GA,Clarke,1998,4,4,1
01672699,GA,Clarke,1999,6,4,0.666666667
01672699,GA,Clarke,2000,5,3,0.6
01672699,GA,Clarke,2001,8,6,0.75
01672699,GA,Clarke,2002,7,3,0.428571429
01672699,GA,Clarke,2003,9,6,0.666666667
01672699,GA,Clarke,2004,5,2,0.4
01672699,GA,Clarke,2005,5,0,0
01672699,GA,Clarke,2006,5,4,0.8
01672699,GA,Clarke,2007,7,5,0.714285714
01672699,GA,Clarke,2008,2,1,0.5
01672699,GA,Clarke,2009,10,13,1.3
01672699,GA,Clarke,2010,5,6,1.2
01672699,GA,Clarke,2011,6,6,1
01672699,GA,Clarke,2012,5,4,0.8
01672699,GA,Clarke,2013,2,5,2.5
01672699,GA,Clarke,2014,4,3,0.75
01672699,GA,Clarke,2015,3,3,1
01672699,GA,Clarke,2016,4,1,0.25
01673011,GA,Pickens,1977,1,0,0
01673011,GA,Pickens,1978,2,0,0
01673011,GA,Pickens,1981,2,0,0
01673011,GA,Pickens,1982,1,0,0
01673011,GA,Pickens,1986,1,1,1
01673011,GA,Pickens,1999,2,0,0
01673011,GA,Pickens,2005,1,1,1
01673011,GA,Pickens,2006,1,1,1
01673011,GA,Pickens,2008,1,0,0
01673011,GA,Pickens,2009,0,1,
01673011,GA,Pickens,2010,1,1,1
01673011,GA,Pickens,2011,2,0,0
01673011,GA,Pickens,2012,2,1,0.5
01673011,GA,Pickens,2016,0,1,
01673298,GA,Troup,1965,4,4,1
01673298,GA,Troup,1966,4,4,1
01673298,GA,Troup,1967,1,0,0
01673298,GA,Troup,1967,2,2,1
01673298,GA,Troup,1968,9,9,1
01673298,GA,Troup,1969,8,8,1
01673298,GA,Troup,1970,3,3,1
01673298,GA,Troup,1971,6,5,0.833333333
01673298,GA,Troup,1972,7,7,1
01673298,GA,Troup,1973,3,3,1
01673298,GA,Troup,1974,2,2,1
01673298,GA,Troup,1975,8,8,1
01673298,GA,Troup,1976,1,0,0
01673298,GA,Troup,1976,2,1,0.5
01673298,GA,Troup,1976,3,3,1
01673298,GA,Troup,1977,3,4,1.333333333
01673298,GA,Troup,1977,2,4,2
01673298,GA,Troup,1977,0,1,
01673298,GA,Troup,1978,2,1,0.5
01673298,GA,Troup,1978,4,3,0.75
01673298,GA,Troup,1978,1,1,1
01673298,GA,Troup,1979,2,1,0.5
01673298,GA,Troup,1979,2,2,1
01673298,GA,Troup,1980,3,0,0
01673298,GA,Troup,1980,2,1,0.5
01673298,GA,Troup,1980,7,7,1
01673298,GA,Troup,1981,8,5,0.625
01673298,GA,Troup,1981,6,4,0.666666667
01673298,GA,Troup,1981,2,2,1
01673298,GA,Troup,1981,0,1,
01673298,GA,Troup,1982,3,2,0.666666667
01673298,GA,Troup,1982,1,1,1
01673298,GA,Troup,1982,0,1,
01673298,GA,Troup,1983,2,1,0.5
01673298,GA,Troup,1983,3,2,0.666666667
01673298,GA,Troup,1983,1,2,2
01673298,GA,Troup,1984,4,2,0.5
01673298,GA,Troup,1984,1,1,1
01673298,GA,Troup,1984,0,1,
01673298,GA,Troup,1985,6,3,0.5
01673298,GA,Troup,1986,4,1,0.25
01673298,GA,Troup,1986,7,6,0.857142857
01673298,GA,Troup,1987,3,0,0
01673298,GA,Troup,1987,4,2,0.5
01673298,GA,Troup,1988,4,0,0
01673298,GA,Troup,1988,5,5,1
01673298,GA,Troup,1989,5,0,0
01673298,GA,Troup,1989,2,1,0.5
01673298,GA,Troup,1990,4,0,0
01673298,GA,Troup,1991,3,0,0
01673298,GA,Troup,1991,3,3,1
01673298,GA,Troup,1992,4,4,1
01673298,GA,Troup,1993,4,1,0.25
01673298,GA,Troup,1994,1,2,2
01673298,GA,Troup,1995,6,2,0.333333333
01673298,GA,Troup,1996,1,1,1
01673298,GA,Troup,1996,1,2,2
01673298,GA,Troup,1997,4,0,0
01673298,GA,Troup,1997,3,2,0.666666667
01673298,GA,Troup,1998,2,1,0.5
01673298,GA,Troup,1998,1,1,1
01673298,GA,Troup,1999,4,0,0
01673298,GA,Troup,1999,3,2,0.666666667
01673298,GA,Troup,2000,1,1,1
01673298,GA,Troup,2001,2,2,1
01673298,GA,Troup,2002,1,1,1
01673298,GA,Troup,2003,1,0,0
01673298,GA,Troup,2003,3,4,1.333333333
01673298,GA,Troup,2004,1,1,1
01673298,GA,Troup,2005,2,1,0.5
01673298,GA,Troup,2006,1,1,1
01673298,GA,Troup,2007,2,1,0.5
01673298,GA,Troup,2008,3,3,1
01673298,GA,Troup,2009,5,5,1
01673298,GA,Troup,2010,1,1,1
01673298,GA,Troup,2011,1,0,0
01673298,GA,Troup,2011,4,3,0.75
01673298,GA,Troup,2012,2,1,0.5
01673298,GA,Troup,2012,3,2,0.666666667
01673298,GA,Troup,2013,4,4,1
01673298,GA,Troup,2014,1,0,0
01673298,GA,Troup,2014,3,2,0.666666667
01673298,GA,Troup,2014,1,1,1
01673298,GA,Troup,2015,1,0,0
01673298,GA,Troup,2015,3,2,0.666666667
01673298,GA,Troup,2015,8,7,0.875
01673298,GA,Troup,2016,1,0,0
01673298,GA,Troup,2016,4,3,0.75
01673358,GA,Forsyth,1969,1,0,0
01673358,GA,Forsyth,1977,2,0,0
01673358,GA,Forsyth,1978,1,0,0
01673358,GA,Forsyth,1979,1,0,0
01673358,GA,Forsyth,1981,2,0,0
01673358,GA,Forsyth,1982,1,0,0
01673358,GA,Forsyth,1984,3,1,0.333333333
01673358,GA,Forsyth,1985,0,1,
01673358,GA,Forsyth,1986,1,1,1
01673358,GA,Forsyth,1987,4,0,0
01673358,GA,Forsyth,1988,3,3,1
01673358,GA,Forsyth,1989,3,0,0
01673358,GA,Forsyth,1992,4,4,1
01673358,GA,Forsyth,1993,4,3,0.75
01673358,GA,Forsyth,1996,1,1,1
01673358,GA,Forsyth,1997,1,1,1
01673358,GA,Forsyth,1998,2,2,1
01673358,GA,Forsyth,2001,1,0,0
01673358,GA,Forsyth,2001,1,1,1
01673358,GA,Forsyth,2002,1,0,0
01673358,GA,Forsyth,2003,3,0,0
01673358,GA,Forsyth,2003,1,1,1
01673358,GA,Forsyth,2004,1,2,2
01673358,GA,Forsyth,2006,5,1,0.2
01673358,GA,Forsyth,2006,1,1,1
01673358,GA,Forsyth,2008,5,5,1
01673358,GA,Forsyth,2009,2,2,1
01673358,GA,Forsyth,2010,2,1,0.5
01673358,GA,Forsyth,2010,0,2,
01673358,GA,Forsyth,2011,1,2,2
01673358,GA,Forsyth,2012,0,2,
01673358,GA,Forsyth,2014,0,1,
01673358,GA,Forsyth,2015,0,8,
01673358,GA,Forsyth,2016,0,1,
01673547,GA,Newton,1965,4,0,0
01673547,GA,Newton,1969,1,1,1
01673547,GA,Newton,1971,2,2,1
01673547,GA,Newton,1972,4,4,1
01673547,GA,Newton,1973,7,7,1
01673547,GA,Newton,1974,4,2,0.5
01673547,GA,Newton,1975,2,1,0.5
01673547,GA,Newton,1976,2,1,0.5
01673547,GA,Newton,1977,2,0,0
01673547,GA,Newton,1978,2,0,0
01673547,GA,Newton,1978,5,4,0.8
01673547,GA,Newton,1979,1,0,0
01673547,GA,Newton,1980,3,0,0
01673547,GA,Newton,1980,1,1,1
01673547,GA,Newton,1982,1,0,0
01673547,GA,Newton,1982,6,6,1
01673547,GA,Newton,1983,3,0,0
01673547,GA,Newton,1983,1,1,1
01673547,GA,Newton,1984,2,0,0
01673547,GA,Newton,1984,3,2,0.666666667
01673547,GA,Newton,1985,1,0,0
01673547,GA,Newton,1985,4,1,0.25
01673547,GA,Newton,1986,6,6,1
01673547,GA,Newton,1987,2,1,0.5
01673547,GA,Newton,1987,3,2,0.666666667
01673547,GA,Newton,1988,2,0,0
01673547,GA,Newton,1988,3,1,0.333333333
01673547,GA,Newton,1989,2,1,0.5
01673547,GA,Newton,1989,2,2,1
01673547,GA,Newton,1990,1,0,0
01673547,GA,Newton,1990,3,3,1
01673547,GA,Newton,1991,2,3,1.5
01673547,GA,Newton,1992,5,5,1
